Record Length,Analog:7000
Sample Interval,CH:0.0000000010000
Vertical Units,CH1:V CH3:V,,,
Vertical Scale,CH1:+1.000000E+00 CH3:+1.000000E+00,,,
Vertical Offset,CH1:+2.000000E-01 CH3:-3.500000E+00,,,
Horizontal Units,us,,,
Horizontal Scale,0.5000000000,,,
Model Number,SDS1204X-E,,,
Serial Number,SDSMMEBQ3R3911,,,
Software Version,8.1.6.1.33,,,
Source,CH1,CH3
+3.582000E-06,+3.160000E+00,+2.200000E-01
+3.583000E-06,+3.200000E+00,+2.600000E-01
+3.584000E-06,+3.160000E+00,+2.200000E-01
+3.585000E-06,+3.200000E+00,+2.200000E-01
+3.586000E-06,+3.200000E+00,+2.200000E-01
+3.587000E-06,+3.200000E+00,+2.200000E-01
+3.588000E-06,+3.200000E+00,+2.200000E-01
+3.589000E-06,+3.200000E+00,+1.800001E-01
+3.590000E-06,+3.160000E+00,+2.200000E-01
+3.591000E-06,+3.200000E+00,+1.800001E-01
+3.592000E-06,+3.200000E+00,+1.800001E-01
+3.593000E-06,+3.240000E+00,+1.800001E-01
+3.594000E-06,+3.240000E+00,+1.800001E-01
+3.595000E-06,+3.240000E+00,+1.800001E-01
+3.596000E-06,+3.200000E+00,+1.800001E-01
+3.597000E-06,+3.240000E+00,+1.800001E-01
+3.598000E-06,+3.240000E+00,+1.400001E-01
+3.599000E-06,+3.240000E+00,+1.800001E-01
+3.600000E-06,+3.240000E+00,+1.800001E-01
+3.601000E-06,+3.240000E+00,+1.400001E-01
+3.602000E-06,+3.240000E+00,+1.400001E-01
+3.603000E-06,+3.200000E+00,+1.400001E-01
+3.604000E-06,+3.240000E+00,+1.400001E-01
+3.605000E-06,+3.200000E+00,+1.800001E-01
+3.606000E-06,+3.240000E+00,+1.400001E-01
+3.607000E-06,+3.240000E+00,+1.400001E-01
+3.608000E-06,+3.200000E+00,+1.800001E-01
+3.609000E-06,+3.240000E+00,+1.400001E-01
+3.610000E-06,+3.240000E+00,+1.400001E-01
+3.611000E-06,+3.200000E+00,+1.000001E-01
+3.612000E-06,+3.240000E+00,+1.000001E-01
+3.613000E-06,+3.200000E+00,+1.000001E-01
+3.614000E-06,+3.200000E+00,+1.000001E-01
+3.615000E-06,+3.200000E+00,+1.000001E-01
+3.616000E-06,+3.160000E+00,+1.000001E-01
+3.617000E-06,+3.240000E+00,+1.000001E-01
+3.618000E-06,+3.160000E+00,+6.000018E-02
+3.619000E-06,+3.200000E+00,+6.000018E-02
+3.620000E-06,+3.200000E+00,+6.000018E-02
+3.621000E-06,+3.200000E+00,+6.000018E-02
+3.622000E-06,+3.160000E+00,+1.000001E-01
+3.623000E-06,+3.160000E+00,+6.000018E-02
+3.624000E-06,+3.200000E+00,+6.000018E-02
+3.625000E-06,+3.200000E+00,+6.000018E-02
+3.626000E-06,+3.160000E+00,+6.000018E-02
+3.627000E-06,+3.200000E+00,+6.000018E-02
+3.628000E-06,+3.200000E+00,+6.000018E-02
+3.629000E-06,+3.200000E+00,+6.000018E-02
+3.630000E-06,+3.160000E+00,+6.000018E-02
+3.631000E-06,+3.200000E+00,+1.000001E-01
+3.632000E-06,+3.160000E+00,+6.000018E-02
+3.633000E-06,+3.240000E+00,+6.000018E-02
+3.634000E-06,+3.240000E+00,+6.000018E-02
+3.635000E-06,+3.240000E+00,+6.000018E-02
+3.636000E-06,+3.200000E+00,+6.000018E-02
+3.637000E-06,+3.240000E+00,+1.000001E-01
+3.638000E-06,+3.240000E+00,+1.999998E-02
+3.639000E-06,+3.240000E+00,+1.999998E-02
+3.640000E-06,+3.200000E+00,+6.000018E-02
+3.641000E-06,+3.240000E+00,+6.000018E-02
+3.642000E-06,+3.240000E+00,+6.000018E-02
+3.643000E-06,+3.240000E+00,+6.000018E-02
+3.644000E-06,+3.200000E+00,+1.999998E-02
+3.645000E-06,+3.240000E+00,+6.000018E-02
+3.646000E-06,+3.240000E+00,+1.999998E-02
+3.647000E-06,+3.240000E+00,+1.999998E-02
+3.648000E-06,+3.240000E+00,+1.000001E-01
+3.649000E-06,+3.240000E+00,+6.000018E-02
+3.650000E-06,+3.240000E+00,+1.999998E-02
+3.651000E-06,+3.160000E+00,+1.999998E-02
+3.652000E-06,+3.160000E+00,+6.000018E-02
+3.653000E-06,+3.040000E+00,+1.999998E-02
+3.654000E-06,+3.000000E+00,+1.999998E-02
+3.655000E-06,+3.000000E+00,-1.999998E-02
+3.656000E-06,+2.960000E+00,-1.999998E-02
+3.657000E-06,+3.000000E+00,-1.999998E-02
+3.658000E-06,+3.000000E+00,-1.999998E-02
+3.659000E-06,+3.000000E+00,+1.999998E-02
+3.660000E-06,+3.000000E+00,+1.999998E-02
+3.661000E-06,+2.920000E+00,+6.000018E-02
+3.662000E-06,+2.880000E+00,+6.000018E-02
+3.663000E-06,+2.800000E+00,+6.000018E-02
+3.664000E-06,+2.720000E+00,+6.000018E-02
+3.665000E-06,+2.720000E+00,+6.000018E-02
+3.666000E-06,+2.640000E+00,+1.999998E-02
+3.667000E-06,+2.560000E+00,+1.999998E-02
+3.668000E-06,+2.440000E+00,+1.999998E-02
+3.669000E-06,+2.400000E+00,+1.999998E-02
+3.670000E-06,+2.320000E+00,-1.999998E-02
+3.671000E-06,+2.320000E+00,-1.999998E-02
+3.672000E-06,+2.280000E+00,+1.999998E-02
+3.673000E-06,+2.240000E+00,+1.999998E-02
+3.674000E-06,+2.200000E+00,+1.999998E-02
+3.675000E-06,+2.120000E+00,+1.999998E-02
+3.676000E-06,+2.040000E+00,-1.999998E-02
+3.677000E-06,+1.960000E+00,+1.999998E-02
+3.678000E-06,+1.880000E+00,-1.999998E-02
+3.679000E-06,+1.840000E+00,-1.999998E-02
+3.680000E-06,+1.760000E+00,+1.999998E-02
+3.681000E-06,+1.720000E+00,+1.999998E-02
+3.682000E-06,+1.680000E+00,-1.999998E-02
+3.683000E-06,+1.600000E+00,-1.999998E-02
+3.684000E-06,+1.520000E+00,-1.999998E-02
+3.685000E-06,+1.480000E+00,-1.999998E-02
+3.686000E-06,+1.360000E+00,-1.999998E-02
+3.687000E-06,+1.360000E+00,-1.999998E-02
+3.688000E-06,+1.280000E+00,-1.999998E-02
+3.689000E-06,+1.240000E+00,-1.999998E-02
+3.690000E-06,+1.160000E+00,-1.999998E-02
+3.691000E-06,+1.120000E+00,-1.999998E-02
+3.692000E-06,+1.080000E+00,-1.999998E-02
+3.693000E-06,+1.040000E+00,-1.999998E-02
+3.694000E-06,+9.200000E-01,-1.999998E-02
+3.695000E-06,+9.200000E-01,-1.999998E-02
+3.696000E-06,+8.799999E-01,-1.999998E-02
+3.697000E-06,+8.799999E-01,-1.999998E-02
+3.698000E-06,+8.400000E-01,-5.999994E-02
+3.699000E-06,+8.000000E-01,-1.999998E-02
+3.700000E-06,+7.600000E-01,-1.999998E-02
+3.701000E-06,+7.200000E-01,-1.999998E-02
+3.702000E-06,+6.800000E-01,-5.999994E-02
+3.703000E-06,+6.400000E-01,-5.999994E-02
+3.704000E-06,+6.400000E-01,-1.999998E-02
+3.705000E-06,+6.000000E-01,-5.999994E-02
+3.706000E-06,+5.600000E-01,-5.999994E-02
+3.707000E-06,+5.600000E-01,-5.999994E-02
+3.708000E-06,+5.200000E-01,-5.999994E-02
+3.709000E-06,+5.200000E-01,-5.999994E-02
+3.710000E-06,+4.800000E-01,-5.999994E-02
+3.711000E-06,+4.400000E-01,-5.999994E-02
+3.712000E-06,+4.400000E-01,-5.999994E-02
+3.713000E-06,+4.000000E-01,-5.999994E-02
+3.714000E-06,+4.000000E-01,-5.999994E-02
+3.715000E-06,+4.000000E-01,-5.999994E-02
+3.716000E-06,+3.600000E-01,-5.999994E-02
+3.717000E-06,+3.600000E-01,-5.999994E-02
+3.718000E-06,+3.600000E-01,-5.999994E-02
+3.719000E-06,+3.200000E-01,-5.999994E-02
+3.720000E-06,+3.200000E-01,-5.999994E-02
+3.721000E-06,+3.200000E-01,-5.999994E-02
+3.722000E-06,+2.800000E-01,-1.999998E-02
+3.723000E-06,+2.800000E-01,-1.999998E-02
+3.724000E-06,+2.800000E-01,-1.999998E-02
+3.725000E-06,+2.800000E-01,-1.999998E-02
+3.726000E-06,+2.400000E-01,-1.999998E-02
+3.727000E-06,+2.400000E-01,-1.999998E-02
+3.728000E-06,+2.400000E-01,-1.999998E-02
+3.729000E-06,+2.400000E-01,-1.999998E-02
+3.730000E-06,+2.000000E-01,-1.999998E-02
+3.731000E-06,+2.000000E-01,-1.999998E-02
+3.732000E-06,+2.000000E-01,-1.999998E-02
+3.733000E-06,+1.600000E-01,-1.999998E-02
+3.734000E-06,+1.600000E-01,-5.999994E-02
+3.735000E-06,+1.600000E-01,-5.999994E-02
+3.736000E-06,+1.600000E-01,-1.999998E-02
+3.737000E-06,+1.600000E-01,-5.999994E-02
+3.738000E-06,+1.600000E-01,-5.999994E-02
+3.739000E-06,+1.600000E-01,-5.999994E-02
+3.740000E-06,+1.600000E-01,-5.999994E-02
+3.741000E-06,+1.600000E-01,-5.999994E-02
+3.742000E-06,+1.600000E-01,-5.999994E-02
+3.743000E-06,+1.600000E-01,-1.999998E-02
+3.744000E-06,+1.600000E-01,+1.999998E-02
+3.745000E-06,+1.600000E-01,+6.000018E-02
+3.746000E-06,+1.200000E-01,+1.000001E-01
+3.747000E-06,+1.200000E-01,+1.800001E-01
+3.748000E-06,+8.000000E-02,+2.200000E-01
+3.749000E-06,+8.000000E-02,+2.600000E-01
+3.750000E-06,+8.000000E-02,+3.000002E-01
+3.751000E-06,+3.999999E-02,+3.400002E-01
+3.752000E-06,+3.999999E-02,+4.200001E-01
+3.753000E-06,+3.999999E-02,+5.000000E-01
+3.754000E-06,+3.999999E-02,+5.400000E-01
+3.755000E-06,+3.999999E-02,+6.200001E-01
+3.756000E-06,-1.490116E-08,+7.000000E-01
+3.757000E-06,-1.490116E-08,+7.400000E-01
+3.758000E-06,-1.490116E-08,+8.200002E-01
+3.759000E-06,-1.490116E-08,+9.000001E-01
+3.760000E-06,-4.000001E-02,+9.400001E-01
+3.761000E-06,-4.000001E-02,+9.800000E-01
+3.762000E-06,-8.000001E-02,+1.060000E+00
+3.763000E-06,-8.000001E-02,+1.100000E+00
+3.764000E-06,-8.000001E-02,+1.140000E+00
+3.765000E-06,-8.000001E-02,+1.220000E+00
+3.766000E-06,-8.000001E-02,+1.220000E+00
+3.767000E-06,-8.000001E-02,+1.260000E+00
+3.768000E-06,-8.000001E-02,+1.340000E+00
+3.769000E-06,-8.000001E-02,+1.340000E+00
+3.770000E-06,-4.000001E-02,+1.380000E+00
+3.771000E-06,-4.000001E-02,+1.420000E+00
+3.772000E-06,-4.000001E-02,+1.460000E+00
+3.773000E-06,-4.000001E-02,+1.500000E+00
+3.774000E-06,-4.000001E-02,+1.540000E+00
+3.775000E-06,-4.000001E-02,+1.580000E+00
+3.776000E-06,-4.000001E-02,+1.620000E+00
+3.777000E-06,-4.000001E-02,+1.660000E+00
+3.778000E-06,-4.000001E-02,+1.660000E+00
+3.779000E-06,-4.000001E-02,+1.700000E+00
+3.780000E-06,-4.000001E-02,+1.740000E+00
+3.781000E-06,-4.000001E-02,+1.780000E+00
+3.782000E-06,-4.000001E-02,+1.820000E+00
+3.783000E-06,-1.490116E-08,+1.860000E+00
+3.784000E-06,-1.490116E-08,+1.900000E+00
+3.785000E-06,-1.490116E-08,+1.940000E+00
+3.786000E-06,-1.490116E-08,+1.940000E+00
+3.787000E-06,-1.490116E-08,+1.980000E+00
+3.788000E-06,-1.490116E-08,+2.020000E+00
+3.789000E-06,-1.490116E-08,+2.100000E+00
+3.790000E-06,-1.490116E-08,+2.060000E+00
+3.791000E-06,-1.490116E-08,+2.180000E+00
+3.792000E-06,-1.490116E-08,+2.180000E+00
+3.793000E-06,-1.490116E-08,+2.180000E+00
+3.794000E-06,-1.490116E-08,+2.220000E+00
+3.795000E-06,-1.490116E-08,+2.220000E+00
+3.796000E-06,+3.999999E-02,+2.260000E+00
+3.797000E-06,+3.999999E-02,+2.300000E+00
+3.798000E-06,+3.999999E-02,+2.300000E+00
+3.799000E-06,+3.999999E-02,+2.340000E+00
+3.800000E-06,+3.999999E-02,+2.380000E+00
+3.801000E-06,+3.999999E-02,+2.380000E+00
+3.802000E-06,+3.999999E-02,+2.380000E+00
+3.803000E-06,+3.999999E-02,+2.420000E+00
+3.804000E-06,+3.999999E-02,+2.460000E+00
+3.805000E-06,-1.490116E-08,+2.460000E+00
+3.806000E-06,-1.490116E-08,+2.460000E+00
+3.807000E-06,-1.490116E-08,+2.500000E+00
+3.808000E-06,-1.490116E-08,+2.500000E+00
+3.809000E-06,-1.490116E-08,+2.540000E+00
+3.810000E-06,-1.490116E-08,+2.540000E+00
+3.811000E-06,-1.490116E-08,+2.580000E+00
+3.812000E-06,-1.490116E-08,+2.580000E+00
+3.813000E-06,+3.999999E-02,+2.580000E+00
+3.814000E-06,+1.200000E-01,+2.580000E+00
+3.815000E-06,+2.000000E-01,+2.620000E+00
+3.816000E-06,+2.800000E-01,+2.660000E+00
+3.817000E-06,+3.600000E-01,+2.700000E+00
+3.818000E-06,+4.000000E-01,+2.740000E+00
+3.819000E-06,+4.000000E-01,+2.740000E+00
+3.820000E-06,+3.600000E-01,+2.740000E+00
+3.821000E-06,+3.600000E-01,+2.740000E+00
+3.822000E-06,+3.600000E-01,+2.700000E+00
+3.823000E-06,+4.000000E-01,+2.700000E+00
+3.824000E-06,+4.400000E-01,+2.700000E+00
+3.825000E-06,+5.200000E-01,+2.700000E+00
+3.826000E-06,+6.000000E-01,+2.700000E+00
+3.827000E-06,+6.400000E-01,+2.740000E+00
+3.828000E-06,+7.600000E-01,+2.740000E+00
+3.829000E-06,+8.000000E-01,+2.780000E+00
+3.830000E-06,+9.200000E-01,+2.780000E+00
+3.831000E-06,+9.999999E-01,+2.820000E+00
+3.832000E-06,+1.040000E+00,+2.860000E+00
+3.833000E-06,+1.120000E+00,+2.860000E+00
+3.834000E-06,+1.160000E+00,+2.860000E+00
+3.835000E-06,+1.200000E+00,+2.860000E+00
+3.836000E-06,+1.280000E+00,+2.900000E+00
+3.837000E-06,+1.360000E+00,+2.900000E+00
+3.838000E-06,+1.400000E+00,+2.900000E+00
+3.839000E-06,+1.520000E+00,+2.900000E+00
+3.840000E-06,+1.600000E+00,+2.940000E+00
+3.841000E-06,+1.680000E+00,+2.940000E+00
+3.842000E-06,+1.720000E+00,+2.940000E+00
+3.843000E-06,+1.800000E+00,+2.940000E+00
+3.844000E-06,+1.880000E+00,+2.940000E+00
+3.845000E-06,+1.960000E+00,+2.980000E+00
+3.846000E-06,+1.960000E+00,+2.980000E+00
+3.847000E-06,+2.080000E+00,+2.980000E+00
+3.848000E-06,+2.160000E+00,+2.980000E+00
+3.849000E-06,+2.240000E+00,+2.980000E+00
+3.850000E-06,+2.280000E+00,+3.020000E+00
+3.851000E-06,+2.280000E+00,+3.020000E+00
+3.852000E-06,+2.400000E+00,+3.020000E+00
+3.853000E-06,+2.440000E+00,+3.020000E+00
+3.854000E-06,+2.480000E+00,+3.020000E+00
+3.855000E-06,+2.520000E+00,+3.060000E+00
+3.856000E-06,+2.560000E+00,+3.020000E+00
+3.857000E-06,+2.600000E+00,+3.020000E+00
+3.858000E-06,+2.640000E+00,+3.020000E+00
+3.859000E-06,+2.680000E+00,+3.020000E+00
+3.860000E-06,+2.680000E+00,+3.020000E+00
+3.861000E-06,+2.720000E+00,+3.020000E+00
+3.862000E-06,+2.760000E+00,+3.020000E+00
+3.863000E-06,+2.800000E+00,+3.060000E+00
+3.864000E-06,+2.760000E+00,+3.100000E+00
+3.865000E-06,+2.840000E+00,+3.060000E+00
+3.866000E-06,+2.880000E+00,+3.060000E+00
+3.867000E-06,+2.880000E+00,+3.060000E+00
+3.868000E-06,+2.880000E+00,+3.060000E+00
+3.869000E-06,+2.920000E+00,+3.100000E+00
+3.870000E-06,+2.920000E+00,+3.060000E+00
+3.871000E-06,+2.920000E+00,+3.060000E+00
+3.872000E-06,+2.920000E+00,+3.100000E+00
+3.873000E-06,+2.960000E+00,+3.060000E+00
+3.874000E-06,+2.960000E+00,+3.060000E+00
+3.875000E-06,+2.960000E+00,+3.020000E+00
+3.876000E-06,+2.960000E+00,+3.020000E+00
+3.877000E-06,+3.000000E+00,+3.020000E+00
+3.878000E-06,+2.960000E+00,+3.020000E+00
+3.879000E-06,+3.000000E+00,+3.060000E+00
+3.880000E-06,+2.960000E+00,+3.020000E+00
+3.881000E-06,+3.040000E+00,+3.020000E+00
+3.882000E-06,+3.040000E+00,+3.020000E+00
+3.883000E-06,+3.000000E+00,+3.020000E+00
+3.884000E-06,+3.040000E+00,+2.980000E+00
+3.885000E-06,+3.040000E+00,+3.020000E+00
+3.886000E-06,+3.040000E+00,+2.980000E+00
+3.887000E-06,+3.000000E+00,+2.980000E+00
+3.888000E-06,+3.040000E+00,+3.020000E+00
+3.889000E-06,+3.040000E+00,+2.980000E+00
+3.890000E-06,+3.080000E+00,+2.980000E+00
+3.891000E-06,+3.040000E+00,+2.980000E+00
+3.892000E-06,+3.040000E+00,+2.980000E+00
+3.893000E-06,+3.040000E+00,+3.020000E+00
+3.894000E-06,+3.080000E+00,+3.020000E+00
+3.895000E-06,+3.080000E+00,+3.020000E+00
+3.896000E-06,+3.080000E+00,+3.060000E+00
+3.897000E-06,+3.120000E+00,+3.060000E+00
+3.898000E-06,+3.120000E+00,+3.060000E+00
+3.899000E-06,+3.120000E+00,+3.060000E+00
+3.900000E-06,+3.160000E+00,+3.100000E+00
+3.901000E-06,+3.160000E+00,+3.140000E+00
+3.902000E-06,+3.200000E+00,+3.100000E+00
+3.903000E-06,+3.200000E+00,+3.100000E+00
+3.904000E-06,+3.200000E+00,+3.100000E+00
+3.905000E-06,+3.200000E+00,+3.100000E+00
+3.906000E-06,+3.200000E+00,+3.100000E+00
+3.907000E-06,+3.200000E+00,+3.100000E+00
+3.908000E-06,+3.200000E+00,+3.100000E+00
+3.909000E-06,+3.160000E+00,+3.100000E+00
+3.910000E-06,+3.200000E+00,+3.140000E+00
+3.911000E-06,+3.240000E+00,+3.140000E+00
+3.912000E-06,+3.240000E+00,+3.140000E+00
+3.913000E-06,+3.240000E+00,+3.140000E+00
+3.914000E-06,+3.280000E+00,+3.100000E+00
+3.915000E-06,+3.200000E+00,+3.140000E+00
+3.916000E-06,+3.240000E+00,+3.140000E+00
+3.917000E-06,+3.280000E+00,+3.180000E+00
+3.918000E-06,+3.240000E+00,+3.140000E+00
+3.919000E-06,+3.280000E+00,+3.140000E+00
+3.920000E-06,+3.240000E+00,+3.180000E+00
+3.921000E-06,+3.280000E+00,+3.180000E+00
+3.922000E-06,+3.320000E+00,+3.180000E+00
+3.923000E-06,+3.280000E+00,+3.180000E+00
+3.924000E-06,+3.280000E+00,+3.180000E+00
+3.925000E-06,+3.280000E+00,+3.180000E+00
+3.926000E-06,+3.280000E+00,+3.180000E+00
+3.927000E-06,+3.240000E+00,+3.180000E+00
+3.928000E-06,+3.280000E+00,+3.180000E+00
+3.929000E-06,+3.280000E+00,+3.180000E+00
+3.930000E-06,+3.280000E+00,+3.180000E+00
+3.931000E-06,+3.280000E+00,+3.220000E+00
+3.932000E-06,+3.280000E+00,+3.220000E+00
+3.933000E-06,+3.240000E+00,+3.220000E+00
+3.934000E-06,+3.240000E+00,+3.220000E+00
+3.935000E-06,+3.240000E+00,+3.220000E+00
+3.936000E-06,+3.200000E+00,+3.220000E+00
+3.937000E-06,+3.240000E+00,+3.220000E+00
+3.938000E-06,+3.240000E+00,+3.220000E+00
+3.939000E-06,+3.240000E+00,+3.180000E+00
+3.940000E-06,+3.240000E+00,+3.180000E+00
+3.941000E-06,+3.240000E+00,+3.220000E+00
+3.942000E-06,+3.240000E+00,+3.220000E+00
+3.943000E-06,+3.200000E+00,+3.180000E+00
+3.944000E-06,+3.240000E+00,+3.220000E+00
+3.945000E-06,+3.240000E+00,+3.180000E+00
+3.946000E-06,+3.200000E+00,+3.180000E+00
+3.947000E-06,+3.240000E+00,+3.220000E+00
+3.948000E-06,+3.200000E+00,+3.220000E+00
+3.949000E-06,+3.240000E+00,+3.220000E+00
+3.950000E-06,+3.240000E+00,+3.220000E+00
+3.951000E-06,+3.240000E+00,+3.260000E+00
+3.952000E-06,+3.240000E+00,+3.260000E+00
+3.953000E-06,+3.240000E+00,+3.220000E+00
+3.954000E-06,+3.240000E+00,+3.220000E+00
+3.955000E-06,+3.200000E+00,+3.220000E+00
+3.956000E-06,+3.200000E+00,+3.220000E+00
+3.957000E-06,+3.200000E+00,+3.260000E+00
+3.958000E-06,+3.240000E+00,+3.220000E+00
+3.959000E-06,+3.200000E+00,+3.220000E+00
+3.960000E-06,+3.200000E+00,+3.220000E+00
+3.961000E-06,+3.240000E+00,+3.220000E+00
+3.962000E-06,+3.240000E+00,+3.220000E+00
+3.963000E-06,+3.240000E+00,+3.220000E+00
+3.964000E-06,+3.240000E+00,+3.220000E+00
+3.965000E-06,+3.200000E+00,+3.220000E+00
+3.966000E-06,+3.240000E+00,+3.220000E+00
+3.967000E-06,+3.240000E+00,+3.220000E+00
+3.968000E-06,+3.200000E+00,+3.220000E+00
+3.969000E-06,+3.240000E+00,+3.260000E+00
+3.970000E-06,+3.200000E+00,+3.260000E+00
+3.971000E-06,+3.200000E+00,+3.260000E+00
+3.972000E-06,+3.240000E+00,+3.260000E+00
+3.973000E-06,+3.240000E+00,+3.260000E+00
+3.974000E-06,+3.200000E+00,+3.260000E+00
+3.975000E-06,+3.240000E+00,+3.260000E+00
+3.976000E-06,+3.240000E+00,+3.260000E+00
+3.977000E-06,+3.240000E+00,+3.260000E+00
+3.978000E-06,+3.120000E+00,+3.260000E+00
+3.979000E-06,+3.080000E+00,+3.220000E+00
+3.980000E-06,+3.000000E+00,+3.220000E+00
+3.981000E-06,+2.960000E+00,+3.180000E+00
+3.982000E-06,+2.920000E+00,+3.140000E+00
+3.983000E-06,+2.960000E+00,+3.180000E+00
+3.984000E-06,+3.000000E+00,+3.180000E+00
+3.985000E-06,+3.000000E+00,+3.220000E+00
+3.986000E-06,+3.000000E+00,+3.260000E+00
+3.987000E-06,+2.920000E+00,+3.260000E+00
+3.988000E-06,+2.880000E+00,+3.260000E+00
+3.989000E-06,+2.840000E+00,+3.260000E+00
+3.990000E-06,+2.760000E+00,+3.260000E+00
+3.991000E-06,+2.680000E+00,+3.260000E+00
+3.992000E-06,+2.600000E+00,+3.220000E+00
+3.993000E-06,+2.560000E+00,+3.220000E+00
+3.994000E-06,+2.480000E+00,+3.220000E+00
+3.995000E-06,+2.440000E+00,+3.220000E+00
+3.996000E-06,+2.360000E+00,+3.220000E+00
+3.997000E-06,+2.360000E+00,+3.220000E+00
+3.998000E-06,+2.280000E+00,+3.220000E+00
+3.999000E-06,+2.240000E+00,+3.220000E+00
+4.000000E-06,+2.120000E+00,+3.260000E+00
+4.001000E-06,+2.120000E+00,+3.220000E+00
+4.002000E-06,+2.040000E+00,+3.220000E+00
+4.003000E-06,+1.960000E+00,+3.220000E+00
+4.004000E-06,+1.880000E+00,+3.220000E+00
+4.005000E-06,+1.800000E+00,+3.260000E+00
+4.006000E-06,+1.760000E+00,+3.220000E+00
+4.007000E-06,+1.720000E+00,+3.220000E+00
+4.008000E-06,+1.640000E+00,+3.260000E+00
+4.009000E-06,+1.600000E+00,+3.220000E+00
+4.010000E-06,+1.520000E+00,+3.220000E+00
+4.011000E-06,+1.440000E+00,+3.220000E+00
+4.012000E-06,+1.400000E+00,+3.220000E+00
+4.013000E-06,+1.320000E+00,+3.220000E+00
+4.014000E-06,+1.280000E+00,+3.220000E+00
+4.015000E-06,+1.200000E+00,+3.220000E+00
+4.016000E-06,+1.160000E+00,+3.220000E+00
+4.017000E-06,+1.120000E+00,+3.220000E+00
+4.018000E-06,+1.080000E+00,+3.180000E+00
+4.019000E-06,+1.040000E+00,+3.220000E+00
+4.020000E-06,+9.600000E-01,+3.180000E+00
+4.021000E-06,+9.200000E-01,+3.180000E+00
+4.022000E-06,+8.400000E-01,+3.180000E+00
+4.023000E-06,+8.799999E-01,+3.180000E+00
+4.024000E-06,+8.400000E-01,+3.180000E+00
+4.025000E-06,+8.000000E-01,+3.180000E+00
+4.026000E-06,+7.600000E-01,+3.180000E+00
+4.027000E-06,+7.200000E-01,+3.180000E+00
+4.028000E-06,+6.800000E-01,+3.180000E+00
+4.029000E-06,+6.000000E-01,+3.180000E+00
+4.030000E-06,+6.400000E-01,+3.180000E+00
+4.031000E-06,+6.000000E-01,+3.180000E+00
+4.032000E-06,+5.600000E-01,+3.180000E+00
+4.033000E-06,+5.600000E-01,+3.180000E+00
+4.034000E-06,+5.200000E-01,+3.180000E+00
+4.035000E-06,+4.800000E-01,+3.180000E+00
+4.036000E-06,+4.800000E-01,+3.180000E+00
+4.037000E-06,+4.400000E-01,+3.180000E+00
+4.038000E-06,+4.400000E-01,+3.180000E+00
+4.039000E-06,+4.000000E-01,+3.180000E+00
+4.040000E-06,+4.000000E-01,+3.180000E+00
+4.041000E-06,+4.000000E-01,+3.180000E+00
+4.042000E-06,+3.600000E-01,+3.180000E+00
+4.043000E-06,+3.600000E-01,+3.180000E+00
+4.044000E-06,+3.200000E-01,+3.180000E+00
+4.045000E-06,+3.200000E-01,+3.180000E+00
+4.046000E-06,+3.200000E-01,+3.180000E+00
+4.047000E-06,+3.200000E-01,+3.220000E+00
+4.048000E-06,+2.800000E-01,+3.180000E+00
+4.049000E-06,+2.800000E-01,+3.220000E+00
+4.050000E-06,+2.800000E-01,+3.180000E+00
+4.051000E-06,+2.800000E-01,+3.180000E+00
+4.052000E-06,+2.400000E-01,+3.220000E+00
+4.053000E-06,+2.400000E-01,+3.260000E+00
+4.054000E-06,+2.400000E-01,+3.220000E+00
+4.055000E-06,+2.400000E-01,+3.220000E+00
+4.056000E-06,+2.000000E-01,+3.220000E+00
+4.057000E-06,+2.000000E-01,+3.180000E+00
+4.058000E-06,+2.000000E-01,+3.180000E+00
+4.059000E-06,+2.000000E-01,+3.180000E+00
+4.060000E-06,+1.600000E-01,+3.180000E+00
+4.061000E-06,+1.600000E-01,+3.180000E+00
+4.062000E-06,+1.600000E-01,+3.180000E+00
+4.063000E-06,+1.600000E-01,+3.180000E+00
+4.064000E-06,+1.200000E-01,+3.180000E+00
+4.065000E-06,+1.200000E-01,+3.180000E+00
+4.066000E-06,+8.000000E-02,+3.180000E+00
+4.067000E-06,+8.000000E-02,+3.180000E+00
+4.068000E-06,+8.000000E-02,+3.180000E+00
+4.069000E-06,+3.999999E-02,+3.140000E+00
+4.070000E-06,+3.999999E-02,+3.100000E+00
+4.071000E-06,+3.999999E-02,+3.020000E+00
+4.072000E-06,+3.999999E-02,+2.980000E+00
+4.073000E-06,+3.999999E-02,+2.900000E+00
+4.074000E-06,-1.490116E-08,+2.860000E+00
+4.075000E-06,+3.999999E-02,+2.820000E+00
+4.076000E-06,+3.999999E-02,+2.780000E+00
+4.077000E-06,+3.999999E-02,+2.700000E+00
+4.078000E-06,+3.999999E-02,+2.620000E+00
+4.079000E-06,+8.000000E-02,+2.620000E+00
+4.080000E-06,+8.000000E-02,+2.580000E+00
+4.081000E-06,+8.000000E-02,+2.500000E+00
+4.082000E-06,+1.200000E-01,+2.460000E+00
+4.083000E-06,+1.200000E-01,+2.380000E+00
+4.084000E-06,+1.200000E-01,+2.340000E+00
+4.085000E-06,+8.000000E-02,+2.260000E+00
+4.086000E-06,+8.000000E-02,+2.220000E+00
+4.087000E-06,+8.000000E-02,+2.140000E+00
+4.088000E-06,+3.999999E-02,+2.100000E+00
+4.089000E-06,+3.999999E-02,+2.020000E+00
+4.090000E-06,+3.999999E-02,+1.980000E+00
+4.091000E-06,+3.999999E-02,+1.940000E+00
